customer_id,age,tenure_months,segment,region,monthly_spend_usd,products_owned,support_tickets_12m,last_campaign,churned,satisfaction_score,credit_score,is_premium,join_date,last_activity_date
C101128,41.0,23.0,SMB,Centro,86.21,3.0,4.0,Ninguna,0,3.55,578.0,Sí,2018-12-09 11:31:13,2025-02-14 11:31:13
C101129,43.0,15.0,SMB,Centro,93.4,6.0,5.0,Email,0,2.91,624.0,Sí,2017-05-03 19:51:14,2019-09-16 19:51:14
C101130,39.0,46.0,Residencial,Sur,100.97,1.0,3.0,Email,0,,783.0,Sí,2020-09-17 10:45:12,2026-03-01 10:45:12
C101131,34.0,9.0,SMB,Centro,56.08,1.0,4.0,Llamada,0,2.91,656.0,No,2019-04-11 11:57:20,2026-12-24 11:57:20
C101132,,8.0,Residencial,Sur,66.77,5.0,6.0,Ninguna,0,4.0,572.0,No,2016-09-07 16:00:22,2017-08-20 16:00:22
C101133,30.0,118.0,Enterprise,Sur,96.16,6.0,2.0,Email,0,,842.0,Sí,2017-10-01 06:49:27,2020-08-25 06:49:27
C101134,42.0,11.0,Enterprise,Centro,22.13,,3.0,SMS,0,3.75,595.0,Sí,2016-02-23 14:59:16,2023-01-27 14:59:16
C101135,37.0,9.0,SMB,Centro,81.26,4.0,0.0,Email,0,2.62,670.0,No,2021-03-30 22:23:05,2022-05-17 22:23:05
C101136,31.0,4.0,Enterprise,Austral,63.99,2.0,5.0,SMS,0,2.29,508.0,No,2023-09-26 14:18:35,2025-10-26 14:18:35
C101137,31.0,16.0,Enterprise,Centro,,3.0,3.0,Llamada,0,3.74,585.0,No,2022-04-11 02:22:14,2026-08-31 02:22:14
C101138,26.0,63.0,SMB,Centro,28.4,1.0,4.0,Email,0,1.18,519.0,No,2018-05-18 18:53:21,2026-05-04 18:53:21
C101139,48.0,99.0,Residencial,Centro,77.07,6.0,0.0,Llamada,0,3.31,665.0,Sí,2015-07-19 23:48:44,2017-11-25 23:48:44
C101140,39.0,88.0,SMB,Centro,35.21,3.0,8.0,Llamada,0,3.26,583.0,No,2018-04-21 02:10:52,2021-05-20 02:10:52
C101141,29.0,70.0,SMB,Sur,102.56,4.0,2.0,SMS,0,3.49,632.0,Sí,2015-04-16 10:49:20,2021-08-25 10:49:20
C101142,46.0,11.0,SMB,Austral,,5.0,3.0,Ninguna,0,3.49,716.0,Sí,2021-09-13 23:56:31,2022-08-29 23:56:31
C101143,32.0,93.0,Enterprise,Centro,60.26,,4.0,Email,0,3.38,616.0,Sí,2023-03-08 15:08:48,2025-10-19 15:08:48
C101144,24.0,5.0,SMB,Norte,76.95,1.0,1.0,Email,1,3.5,620.0,No,2016-09-21 07:30:19,2019-04-01 07:30:19
C101145,48.0,76.0,SMB,Austral,48.74,3.0,4.0,SMS,1,1.94,649.0,No,2021-01-24 09:06:12,2024-04-09 09:06:12
C101146,33.0,49.0,,,58.62,10.0,2.0,SMS,0,4.98,561.0,Sí,2020-05-24 10:42:01,2024-12-23 10:42:01
C101147,34.0,105.0,SMB,Austral,105.82,4.0,3.0,Email,0,2.43,605.0,Sí,2018-10-05 10:39:06,2020-07-13 10:39:06
C101148,38.0,37.0,SMB,,86.79,4.0,3.0,Ninguna,0,3.73,603.0,No,2021-08-08 10:09:59,2024-09-24 10:09:59
C101149,49.0,76.0,Residencial,Centro,103.69,2.0,4.0,Email,1,1.0,688.0,Sí,2021-02-12 07:52:55,2028-06-12 07:52:55
C101150,38.0,53.0,,Austral,86.78,3.0,4.0,Email,0,4.02,685.0,No,2017-06-04 02:08:27,2024-01-18 02:08:27
C101151,26.0,63.0,Residencial,Norte,78.32,4.0,2.0,Ninguna,0,4.49,637.0,Sí,2022-03-09 15:37:27,2029-10-30 15:37:27
C101152,43.0,112.0,Enterprise,Norte,56.72,1.0,6.0,Ninguna,1,2.31,561.0,No,2020-11-25 06:48:34,2026-05-10 06:48:34
C101153,33.0,,Residencial,Sur,44.63,2.0,6.0,SMS,0,3.05,528.0,No,2017-10-24 04:24:34,2022-06-20 04:24:34
C101154,57.0,50.0,Residencial,Norte,67.79,1.0,2.0,Email,0,3.4,620.0,No,2021-08-13 16:31:12,2023-04-28 16:31:12
C101155,38.0,54.0,SMB,Norte,49.27,4.0,2.0,SMS,0,2.28,582.0,No,2020-10-06 18:53:23,2022-01-12 18:53:23
C101156,18.0,84.0,Enterprise,Sur,51.68,2.0,2.0,Email,0,3.05,584.0,,2016-01-21 22:45:46,2020-05-12 22:45:46
C101157,42.0,42.0,SMB,Austral,77.23,2.0,6.0,SMS,0,2.25,574.0,No,2016-06-30 20:21:19,2019-09-25 20:21:19
C101158,57.0,20.0,SMB,Austral,93.61,5.0,5.0,Llamada,0,2.65,633.0,No,2017-11-30 16:24:49,2024-03-17 16:24:49
C101159,54.0,56.0,SMB,Austral,93.44,6.0,4.0,SMS,0,4.25,616.0,Sí,2015-05-26 18:29:59,2015-06-23 18:29:59
C101160,56.0,9.0,Enterprise,Sur,106.47,3.0,3.0,SMS,0,4.19,554.0,No,2018-08-28 12:40:17,2025-10-12 12:40:17
C101161,28.0,,Residencial,Sur,67.64,3.0,3.0,Llamada,0,2.95,676.0,Sí,2019-02-26 02:37:27,2020-07-07 02:37:27
C101162,47.0,51.0,SMB,Austral,32.5,3.0,8.0,,0,,448.0,,2021-12-25 13:43:37,2025-02-20 13:43:37
C101163,31.0,95.0,Residencial,Sur,79.78,1.0,4.0,Email,0,1.87,564.0,No,2016-07-17 16:43:02,2019-05-23 16:43:02
C101164,40.0,93.0,SMB,Norte,41.03,2.0,6.0,Ninguna,0,3.13,511.0,No,2020-02-09 09:20:41,2027-07-01 09:20:41
C101165,25.0,32.0,SMB,Norte,79.22,2.0,6.0,Email,0,2.58,702.0,Sí,2020-12-24 14:02:40,2026-09-27 14:02:40
C101166,32.0,51.0,SMB,Sur,39.46,5.0,3.0,Email,0,3.61,624.0,Sí,2019-01-17 17:00:19,2019-05-02 17:00:19
C101167,31.0,19.0,Enterprise,Austral,39.51,3.0,4.0,Email,0,3.88,566.0,No,2023-03-02 10:01:41,2029-12-25 10:01:41
C101168,47.0,90.0,,Sur,46.86,5.0,2.0,SMS,0,2.82,647.0,Sí,2017-11-13 19:19:15,2023-04-11 19:19:15
C101169,46.0,30.0,SMB,Centro,51.07,5.0,1.0,Llamada,0,4.01,564.0,No,2018-09-02 20:09:57,2019-03-19 20:09:57
C101170,,96.0,SMB,Centro,52.41,5.0,1.0,SMS,0,2.17,576.0,No,2015-01-14 08:23:35,2021-04-15 08:23:35
C101171,24.0,101.0,,Sur,86.92,7.0,4.0,SMS,0,2.6,656.0,Sí,2018-09-12 03:21:55,2018-12-20 03:21:55
C101172,35.0,83.0,Residencial,Austral,92.63,3.0,7.0,SMS,0,1.69,555.0,No,2015-03-08 11:07:21,2018-07-31 11:07:21
C101173,31.0,40.0,SMB,,100.65,5.0,0.0,Email,0,4.32,624.0,Sí,2023-11-08 23:06:51,2025-02-23 23:06:51
C101174,47.0,114.0,Residencial,Sur,20.63,1.0,5.0,Ninguna,0,1.57,539.0,No,2017-03-01 08:19:18,2017-04-02 08:19:18
C101175,50.0,82.0,Enterprise,Centro,97.62,5.0,1.0,Ninguna,0,3.29,,,2022-04-23 12:53:19,2026-10-12 12:53:19
C101176,49.0,77.0,SMB,Norte,,1.0,4.0,SMS,0,2.57,604.0,No,2016-01-19 13:29:18,2021-07-17 13:29:18
C101177,30.0,102.0,SMB,Centro,60.51,1.0,6.0,SMS,1,1.43,598.0,No,2017-06-20 09:11:27,2021-04-20 09:11:27
C101178,18.0,105.0,Residencial,Norte,59.26,1.0,8.0,Llamada,0,1.8,494.0,No,2016-01-29 01:56:50,2018-10-25 01:56:50
C101179,20.0,,SMB,Sur,69.48,2.0,3.0,Email,0,,646.0,No,2018-04-26 23:42:15,2022-06-03 23:42:15
C101180,52.0,105.0,SMB,Norte,68.58,6.0,2.0,Email,1,2.93,,Sí,2020-06-04 04:55:24,2021-08-21 04:55:24
C101181,34.0,92.0,Residencial,Centro,59.6,2.0,6.0,Ninguna,0,1.57,638.0,No,2018-10-12 00:45:23,2019-03-06 00:45:23
C101182,30.0,,Residencial,Austral,93.14,5.0,1.0,Email,1,3.42,618.0,No,2020-06-13 03:09:34,2021-09-14 03:09:34
C101183,54.0,37.0,Residencial,Norte,46.55,4.0,3.0,Email,0,2.9,638.0,,2022-04-04 09:05:39,2022-09-09 09:05:39
C101184,51.0,90.0,Residencial,Centro,41.19,3.0,1.0,SMS,0,5.0,731.0,No,2015-05-28 03:58:55,2021-07-20 03:58:55
C101185,38.0,26.0,SMB,Sur,,3.0,2.0,SMS,0,3.8,632.0,Sí,2018-10-26 16:13:38,2023-09-07 16:13:38
C101186,35.0,54.0,Residencial,Austral,32.25,,7.0,SMS,0,2.52,,No,2020-05-06 06:21:50,2021-11-04 06:21:50
C101187,37.0,82.0,SMB,Austral,38.67,3.0,4.0,Email,0,4.26,558.0,Sí,2019-09-17 13:51:23,2024-04-07 13:51:23
C101188,40.0,78.0,Residencial,Norte,57.55,2.0,2.0,Llamada,0,1.0,705.0,No,2016-04-24 07:20:14,2020-03-07 07:20:14
C101189,54.0,109.0,SMB,Norte,123.9,9.0,1.0,Email,0,,756.0,Sí,2016-11-10 07:12:11,2017-09-30 07:12:11
C101190,42.0,14.0,SMB,Austral,60.37,,4.0,Ninguna,0,5.0,545.0,No,2018-05-24 22:35:01,2026-02-24 22:35:01
C101191,45.0,36.0,SMB,Sur,66.16,2.0,4.0,Email,0,2.94,556.0,No,2020-11-10 21:18:19,2028-05-10 21:18:19
C101192,,118.0,Residencial,Austral,30.66,5.0,5.0,Email,1,1.06,631.0,Sí,2023-11-28 02:10:49,2029-12-21 02:10:49
C101193,26.0,68.0,Enterprise,Norte,97.66,2.0,4.0,SMS,0,2.76,723.0,Sí,2018-04-26 00:39:19,2024-10-12 00:39:19
C101194,46.0,30.0,Residencial,Norte,84.52,6.0,3.0,Email,0,4.81,573.0,Sí,2019-09-12 19:57:32,2024-01-26 19:57:32
C101195,35.0,,SMB,Norte,42.84,3.0,3.0,Llamada,0,,482.0,No,2017-10-04 09:51:48,2024-03-08 09:51:48
C101196,18.0,41.0,SMB,Norte,71.4,4.0,4.0,Email,0,2.24,730.0,No,2015-04-23 09:01:26,2019-07-13 09:01:26
C101197,18.0,66.0,Enterprise,Austral,89.32,5.0,3.0,SMS,0,2.52,,Sí,2018-08-02 10:46:38,2019-11-29 10:46:38
C101198,28.0,34.0,SMB,Austral,36.73,2.0,7.0,Email,1,2.56,607.0,No,2018-02-16 18:03:36,2019-06-19 18:03:36
C101199,43.0,75.0,Enterprise,Centro,92.43,4.0,4.0,SMS,0,3.38,638.0,Sí,2016-05-09 18:31:39,2023-03-07 18:31:39
